student_id,student_name,class_name,section,date,status
S1013,Learner 14,7,B,2026-07-30,Present
S1013,Learner 14,7,B,2026-07-31,Present
S1013,Learner 14,7,B,2026-08-03,Absent
S1013,Learner 14,7,B,2026-08-04,Absent
S1013,Learner 14,7,B,2026-08-05,Present
S1013,Learner 14,7,B,2026-08-06,Present
S1013,Learner 14,7,B,2026-08-07,Present
S1013,Learner 14,7,B,2026-08-10,Present
S1013,Learner 14,7,B,2026-08-11,Absent
S1013,Learner 14,7,B,2026-08-12,Absent
S1013,Learner 14,7,B,2026-08-13,Absent
S1013,Learner 14,7,B,2026-08-14,Present
S1013,Learner 14,7,B,2026-08-17,Present
S1013,Learner 14,7,B,2026-08-18,Unexplained Absence
S1013,Learner 14,7,B,2026-08-19,Absent
S1013,Learner 14,7,B,2026-08-20,Present
S1013,Learner 14,7,B,2026-08-21,Present
S1013,Learner 14,7,B,2026-08-24,Present
S1014,Learner 15,8,C,2026-06-26,Present
S1014,Learner 15,8,C,2026-06-29,Present
S1014,Learner 15,8,C,2026-06-30,Present
S1014,Learner 15,8,C,2026-07-01,Present
S1014,Learner 15,8,C,2026-07-02,Present
S1014,Learner 15,8,C,2026-07-03,Present
S1014,Learner 15,8,C,2026-07-06,Present
S1014,Learner 15,8,C,2026-07-07,Present
S1014,Learner 15,8,C,2026-07-08,Present
S1014,Learner 15,8,C,2026-07-09,Present
S1014,Learner 15,8,C,2026-07-10,Present
S1014,Learner 15,8,C,2026-07-13,Present
S1014,Learner 15,8,C,2026-07-14,Absent
S1014,Learner 15,8,C,2026-07-15,Absent
S1014,Learner 15,8,C,2026-07-16,Present
S1014,Learner 15,8,C,2026-07-17,Present
S1014,Learner 15,8,C,2026-07-20,Absent
S1014,Learner 15,8,C,2026-07-21,Present
S1014,Learner 15,8,C,2026-07-22,Present
S1014,Learner 15,8,C,2026-07-23,Present
S1014,Learner 15,8,C,2026-07-24,Present
S1014,Learner 15,8,C,2026-07-27,Present
S1014,Learner 15,8,C,2026-07-28,Present
S1014,Learner 15,8,C,2026-07-29,Present
S1014,Learner 15,8,C,2026-07-30,Unexplained Absence
S1014,Learner 15,8,C,2026-07-31,Present
S1014,Learner 15,8,C,2026-08-03,Present
S1014,Learner 15,8,C,2026-08-04,Present
S1014,Learner 15,8,C,2026-08-05,Present
S1014,Learner 15,8,C,2026-08-06,Present
S1014,Learner 15,8,C,2026-08-07,Absent
S1014,Learner 15,8,C,2026-08-10,Present
S1014,Learner 15,8,C,2026-08-11,Present
S1014,Learner 15,8,C,2026-08-12,Unexplained Absence
S1014,Learner 15,8,C,2026-08-13,Unexplained Absence
S1014,Learner 15,8,C,2026-08-14,Present
S1014,Learner 15,8,C,2026-08-17,Present
S1014,Learner 15,8,C,2026-08-18,Present
S1014,Learner 15,8,C,2026-08-19,Absent
S1014,Learner 15,8,C,2026-08-20,Present
S1014,Learner 15,8,C,2026-08-21,Present
S1014,Learner 15,8,C,2026-08-24,Present
S1015,Learner 16,6,A,2026-06-26,Present
S1015,Learner 16,6,A,2026-06-29,Unexplained Absence
S1015,Learner 16,6,A,2026-06-30,Present
S1015,Learner 16,6,A,2026-07-01,Present
S1015,Learner 16,6,A,2026-07-02,Unexplained Absence
S1015,Learner 16,6,A,2026-07-03,Present
S1015,Learner 16,6,A,2026-07-06,Present
S1015,Learner 16,6,A,2026-07-07,Present
S1015,Learner 16,6,A,2026-07-08,Absent
S1015,Learner 16,6,A,2026-07-09,Present
S1015,Learner 16,6,A,2026-07-10,Absent
S1015,Learner 16,6,A,2026-07-13,Present
S1015,Learner 16,6,A,2026-07-14,Present
S1015,Learner 16,6,A,2026-07-15,Absent
S1015,Learner 16,6,A,2026-07-16,Present
S1015,Learner 16,6,A,2026-07-17,Present
S1015,Learner 16,6,A,2026-07-20,Present
S1015,Learner 16,6,A,2026-07-21,Present
S1015,Learner 16,6,A,2026-07-22,Present
S1015,Learner 16,6,A,2026-07-23,Present
S1015,Learner 16,6,A,2026-07-24,Present
S1015,Learner 16,6,A,2026-07-27,Present
S1015,Learner 16,6,A,2026-07-28,Present
S1015,Learner 16,6,A,2026-07-29,Unexplained Absence
S1015,Learner 16,6,A,2026-07-30,Unexplained Absence
S1015,Learner 16,6,A,2026-07-31,Present
S1015,Learner 16,6,A,2026-08-03,Absent
S1015,Learner 16,6,A,2026-08-04,Present
S1015,Learner 16,6,A,2026-08-05,Present
S1015,Learner 16,6,A,2026-08-06,Present
S1015,Learner 16,6,A,2026-08-07,Present
S1015,Learner 16,6,A,2026-08-10,Unexplained Absence
S1015,Learner 16,6,A,2026-08-11,Present
S1015,Learner 16,6,A,2026-08-12,Unexplained Absence
S1015,Learner 16,6,A,2026-08-13,Present
S1015,Learner 16,6,A,2026-08-14,Absent
S1015,Learner 16,6,A,2026-08-17,Present
S1015,Learner 16,6,A,2026-08-18,Present
S1015,Learner 16,6,A,2026-08-19,Present
S1015,Learner 16,6,A,2026-08-20,Unexplained Absence
S1015,Learner 16,6,A,2026-08-21,Absent
S1015,Learner 16,6,A,2026-08-24,Present
S1016,Learner 17,7,B,2026-06-26,Present
S1016,Learner 17,7,B,2026-06-29,Absent
S1016,Learner 17,7,B,2026-06-30,Present
S1016,Learner 17,7,B,2026-07-01,Present
S1016,Learner 17,7,B,2026-07-02,Present
S1016,Learner 17,7,B,2026-07-03,Present
S1016,Learner 17,7,B,2026-07-06,Present
S1016,Learner 17,7,B,2026-07-07,Present
S1016,Learner 17,7,B,2026-07-08,Present
S1016,Learner 17,7,B,2026-07-09,Present
S1016,Learner 17,7,B,2026-07-10,Unexplained Absence
S1016,Learner 17,7,B,2026-07-13,Present
S1016,Learner 17,7,B,2026-07-14,Present
S1016,Learner 17,7,B,2026-07-15,Absent
S1016,Learner 17,7,B,2026-07-16,Present
S1016,Learner 17,7,B,2026-07-17,Present
S1016,Learner 17,7,B,2026-07-20,Present
S1016,Learner 17,7,B,2026-07-21,Present
S1016,Learner 17,7,B,2026-07-22,Present
S1016,Learner 17,7,B,2026-07-23,Present
S1016,Learner 17,7,B,2026-07-24,Present
S1016,Learner 17,7,B,2026-07-27,Present
S1016,Learner 17,7,B,2026-07-28,Present
S1016,Learner 17,7,B,2026-07-29,Present
S1016,Learner 17,7,B,2026-07-30,Present
S1016,Learner 17,7,B,2026-07-31,Present
S1016,Learner 17,7,B,2026-08-03,Present
S1016,Learner 17,7,B,2026-08-04,Present
S1016,Learner 17,7,B,2026-08-05,Present
S1016,Learner 17,7,B,2026-08-06,Present
S1016,Learner 17,7,B,2026-08-07,Present
S1016,Learner 17,7,B,2026-08-10,Present
S1016,Learner 17,7,B,2026-08-11,Present
S1016,Learner 17,7,B,2026-08-12,Present
S1016,Learner 17,7,B,2026-08-13,Present
S1016,Learner 17,7,B,2026-08-14,Present
S1016,Learner 17,7,B,2026-08-17,Present
S1016,Learner 17,7,B,2026-08-18,Absent
S1016,Learner 17,7,B,2026-08-19,Unexplained Absence
S1016,Learner 17,7,B,2026-08-20,Present
S1016,Learner 17,7,B,2026-08-21,Present
S1016,Learner 17,7,B,2026-08-24,Present
S1017,Learner 18,8,C,2026-06-26,Present
S1017,Learner 18,8,C,2026-06-29,Present
S1017,Learner 18,8,C,2026-06-30,Present
S1017,Learner 18,8,C,2026-07-01,Present
S1017,Learner 18,8,C,2026-07-02,Present
S1017,Learner 18,8,C,2026-07-03,Present
S1017,Learner 18,8,C,2026-07-06,Present
S1017,Learner 18,8,C,2026-07-07,Present
S1017,Learner 18,8,C,2026-07-08,Present
S1017,Learner 18,8,C,2026-07-09,Present
S1017,Learner 18,8,C,2026-07-10,Present
S1017,Learner 18,8,C,2026-07-13,Present
S1017,Learner 18,8,C,2026-07-14,Present
S1017,Learner 18,8,C,2026-07-15,Present
S1017,Learner 18,8,C,2026-07-16,Present
S1017,Learner 18,8,C,2026-07-17,Present
S1017,Learner 18,8,C,2026-07-20,Present
S1017,Learner 18,8,C,2026-07-21,Present
S1017,Learner 18,8,C,2026-07-22,Present
S1017,Learner 18,8,C,2026-07-23,Present
S1017,Learner 18,8,C,2026-07-24,Present
S1017,Learner 18,8,C,2026-07-27,Present
S1017,Learner 18,8,C,2026-07-28,Present
S1017,Learner 18,8,C,2026-07-29,Absent
S1017,Learner 18,8,C,2026-07-30,Present
S1017,Learner 18,8,C,2026-07-31,Present
S1017,Learner 18,8,C,2026-08-03,Present
S1017,Learner 18,8,C,2026-08-04,Unexplained Absence
S1017,Learner 18,8,C,2026-08-05,Present
S1017,Learner 18,8,C,2026-08-06,Present
S1017,Learner 18,8,C,2026-08-07,Present
S1017,Learner 18,8,C,2026-08-10,Present
S1017,Learner 18,8,C,2026-08-11,Present
S1017,Learner 18,8,C,2026-08-12,Present
S1017,Learner 18,8,C,2026-08-13,Present
S1017,Learner 18,8,C,2026-08-14,Present
S1017,Learner 18,8,C,2026-08-17,Absent
S1017,Learner 18,8,C,2026-08-18,Present
S1017,Learner 18,8,C,2026-08-19,Present
S1017,Learner 18,8,C,2026-08-20,Present
S1017,Learner 18,8,C,2026-08-21,Present
S1017,Learner 18,8,C,2026-08-24,Present
S1018,Learner 19,6,A,2026-06-26,Present
S1018,Learner 19,6,A,2026-06-29,Unexplained Absence
S1018,Learner 19,6,A,2026-06-30,Present
S1018,Learner 19,6,A,2026-07-01,Present
S1018,Learner 19,6,A,2026-07-02,Present
S1018,Learner 19,6,A,2026-07-03,Present
S1018,Learner 19,6,A,2026-07-06,Present
S1018,Learner 19,6,A,2026-07-07,Present
S1018,Learner 19,6,A,2026-07-08,Present
S1018,Learner 19,6,A,2026-07-09,Present
S1018,Learner 19,6,A,2026-07-10,Present
S1018,Learner 19,6,A,2026-07-13,Present
S1018,Learner 19,6,A,2026-07-14,Present
S1018,Learner 19,6,A,2026-07-15,Present
S1018,Learner 19,6,A,2026-07-16,Present
S1018,Learner 19,6,A,2026-07-17,Present
S1018,Learner 19,6,A,2026-07-20,Present
S1018,Learner 19,6,A,2026-07-21,Present
S1018,Learner 19,6,A,2026-07-22,Present
S1018,Learner 19,6,A,2026-07-23,Present
S1018,Learner 19,6,A,2026-07-24,Present
S1018,Learner 19,6,A,2026-07-27,Present
S1018,Learner 19,6,A,2026-07-28,Present
S1018,Learner 19,6,A,2026-07-29,Present
S1018,Learner 19,6,A,2026-07-30,Present
S1018,Learner 19,6,A,2026-07-31,Present
S1018,Learner 19,6,A,2026-08-03,Present
S1018,Learner 19,6,A,2026-08-04,Present
S1018,Learner 19,6,A,2026-08-05,Present
S1018,Learner 19,6,A,2026-08-06,Present
S1018,Learner 19,6,A,2026-08-07,Present
S1018,Learner 19,6,A,2026-08-10,Unexplained Absence
S1018,Learner 19,6,A,2026-08-11,Present
S1018,Learner 19,6,A,2026-08-12,Present
S1018,Learner 19,6,A,2026-08-13,Present
S1018,Learner 19,6,A,2026-08-14,Present
S1018,Learner 19,6,A,2026-08-17,Absent
S1018,Learner 19,6,A,2026-08-18,Present
S1018,Learner 19,6,A,2026-08-19,Present
S1018,Learner 19,6,A,2026-08-20,Present
S1018,Learner 19,6,A,2026-08-21,Present
S1018,Learner 19,6,A,2026-08-24,Present
S1019,Learner 20,7,B,2026-06-26,Present
S1019,Learner 20,7,B,2026-06-29,Present
S1019,Learner 20,7,B,2026-06-30,Present
S1019,Learner 20,7,B,2026-07-01,Present
S1019,Learner 20,7,B,2026-07-02,Present
S1019,Learner 20,7,B,2026-07-03,Present
S1019,Learner 20,7,B,2026-07-06,Present
S1019,Learner 20,7,B,2026-07-07,Present
S1019,Learner 20,7,B,2026-07-08,Present
S1019,Learner 20,7,B,2026-07-09,Present
S1019,Learner 20,7,B,2026-07-10,Present
S1019,Learner 20,7,B,2026-07-13,Present
S1019,Learner 20,7,B,2026-07-14,Present
S1019,Learner 20,7,B,2026-07-15,Present
S1019,Learner 20,7,B,2026-07-16,Present
S1019,Learner 20,7,B,2026-07-17,Present
S1019,Learner 20,7,B,2026-07-20,Present
S1019,Learner 20,7,B,2026-07-21,Present
S1019,Learner 20,7,B,2026-07-22,Present
S1019,Learner 20,7,B,2026-07-23,Present
S1019,Learner 20,7,B,2026-07-24,Present
S1019,Learner 20,7,B,2026-07-27,Unexplained Absence
S1019,Learner 20,7,B,2026-07-28,Present
S1019,Learner 20,7,B,2026-07-29,Absent
S1019,Learner 20,7,B,2026-07-30,Present
S1019,Learner 20,7,B,2026-07-31,Present
S1019,Learner 20,7,B,2026-08-03,Present
S1019,Learner 20,7,B,2026-08-04,Present
S1019,Learner 20,7,B,2026-08-05,Present
S1019,Learner 20,7,B,2026-08-06,Present
S1019,Learner 20,7,B,2026-08-07,Present
S1019,Learner 20,7,B,2026-08-10,Present
S1019,Learner 20,7,B,2026-08-11,Present
S1019,Learner 20,7,B,2026-08-12,Present
S1019,Learner 20,7,B,2026-08-13,Present
S1019,Learner 20,7,B,2026-08-14,Present
S1019,Learner 20,7,B,2026-08-17,Present
S1019,Learner 20,7,B,2026-08-18,Present
S1019,Learner 20,7,B,2026-08-19,Present
S1019,Learner 20,7,B,2026-08-20,Present
S1019,Learner 20,7,B,2026-08-21,Present
S1019,Learner 20,7,B,2026-08-24,Present
S1020,Learner 21,8,C,2026-06-26,Present
S1020,Learner 21,8,C,2026-06-29,Present
S1020,Learner 21,8,C,2026-06-30,Present
S1020,Learner 21,8,C,2026-07-01,Present
S1020,Learner 21,8,C,2026-07-02,Present
S1020,Learner 21,8,C,2026-07-03,Present
S1020,Learner 21,8,C,2026-07-06,Present
S1020,Learner 21,8,C,2026-07-07,Present
S1020,Learner 21,8,C,2026-07-08,Present
S1020,Learner 21,8,C,2026-07-09,Present
S1020,Learner 21,8,C,2026-07-10,Present
S1020,Learner 21,8,C,2026-07-13,Present
S1020,Learner 21,8,C,2026-07-14,Present
S1020,Learner 21,8,C,2026-07-15,Present
S1020,Learner 21,8,C,2026-07-16,Present
S1020,Learner 21,8,C,2026-07-17,Present
S1020,Learner 21,8,C,2026-07-20,Present
S1020,Learner 21,8,C,2026-07-21,Present
S1020,Learner 21,8,C,2026-07-22,Present
S1020,Learner 21,8,C,2026-07-23,Present
S1020,Learner 21,8,C,2026-07-24,Present
S1020,Learner 21,8,C,2026-07-27,Present
S1020,Learner 21,8,C,2026-07-28,Present
S1020,Learner 21,8,C,2026-07-29,Present
S1020,Learner 21,8,C,2026-07-30,Present
S1020,Learner 21,8,C,2026-07-31,Present
S1020,Learner 21,8,C,2026-08-03,Present
S1020,Learner 21,8,C,2026-08-04,Present
S1020,Learner 21,8,C,2026-08-05,Present
S1020,Learner 21,8,C,2026-08-06,Present
S1020,Learner 21,8,C,2026-08-07,Present
S1020,Learner 21,8,C,2026-08-10,Present
S1020,Learner 21,8,C,2026-08-11,Present
S1020,Learner 21,8,C,2026-08-12,Present
S1020,Learner 21,8,C,2026-08-13,Present
S1020,Learner 21,8,C,2026-08-14,Present
S1020,Learner 21,8,C,2026-08-17,Present
S1020,Learner 21,8,C,2026-08-18,Present
S1020,Learner 21,8,C,2026-08-19,Present
S1020,Learner 21,8,C,2026-08-20,Present
S1020,Learner 21,8,C,2026-08-21,Present
S1020,Learner 21,8,C,2026-08-24,Present
S1021,Learner 22,6,A,2026-06-26,Present
S1021,Learner 22,6,A,2026-06-29,Present
S1021,Learner 22,6,A,2026-06-30,Unexplained Absence
S1021,Learner 22,6,A,2026-07-01,Present
S1021,Learner 22,6,A,2026-07-02,Absent
S1021,Learner 22,6,A,2026-07-03,Present
S1021,Learner 22,6,A,2026-07-06,Present
S1021,Learner 22,6,A,2026-07-07,Absent
S1021,Learner 22,6,A,2026-07-08,Absent
S1021,Learner 22,6,A,2026-07-09,Present
S1021,Learner 22,6,A,2026-07-10,Present
S1021,Learner 22,6,A,2026-07-13,Present
S1021,Learner 22,6,A,2026-07-14,Present
S1021,Learner 22,6,A,2026-07-15,Present
S1021,Learner 22,6,A,2026-07-16,Present
S1021,Learner 22,6,A,2026-07-17,Present
S1021,Learner 22,6,A,2026-07-20,Present
S1021,Learner 22,6,A,2026-07-21,Present
S1021,Learner 22,6,A,2026-07-22,Present
S1021,Learner 22,6,A,2026-07-23,Present
S1021,Learner 22,6,A,2026-07-24,Present
S1021,Learner 22,6,A,2026-07-27,Present
S1021,Learner 22,6,A,2026-07-28,Present
S1021,Learner 22,6,A,2026-07-29,Present
S1021,Learner 22,6,A,2026-07-30,Present
S1021,Learner 22,6,A,2026-07-31,Present
S1021,Learner 22,6,A,2026-08-03,Present
S1021,Learner 22,6,A,2026-08-04,Present
S1021,Learner 22,6,A,2026-08-05,Present
S1021,Learner 22,6,A,2026-08-06,Present
S1021,Learner 22,6,A,2026-08-07,Present
S1021,Learner 22,6,A,2026-08-10,Present
S1021,Learner 22,6,A,2026-08-11,Present
S1021,Learner 22,6,A,2026-08-12,Present
S1021,Learner 22,6,A,2026-08-13,Present
S1021,Learner 22,6,A,2026-08-14,Present
S1021,Learner 22,6,A,2026-08-17,Present
S1021,Learner 22,6,A,2026-08-18,Present
S1021,Learner 22,6,A,2026-08-19,Present
S1021,Learner 22,6,A,2026-08-20,Present
S1021,Learner 22,6,A,2026-08-21,Present
S1021,Learner 22,6,A,2026-08-24,Present
S1022,Learner 23,7,B,2026-06-26,Present
S1022,Learner 23,7,B,2026-06-29,Absent
S1022,Learner 23,7,B,2026-06-30,Present
S1022,Learner 23,7,B,2026-07-01,Present
S1022,Learner 23,7,B,2026-07-02,Present
S1022,Learner 23,7,B,2026-07-03,Absent
S1022,Learner 23,7,B,2026-07-06,Present
S1022,Learner 23,7,B,2026-07-07,Present
S1022,Learner 23,7,B,2026-07-08,Present
S1022,Learner 23,7,B,2026-07-09,Present
S1022,Learner 23,7,B,2026-07-10,Present
S1022,Learner 23,7,B,2026-07-13,Present
S1022,Learner 23,7,B,2026-07-14,Present
S1022,Learner 23,7,B,2026-07-15,Present
S1022,Learner 23,7,B,2026-07-16,Present
S1022,Learner 23,7,B,2026-07-17,Absent
S1022,Learner 23,7,B,2026-07-20,Present
S1022,Learner 23,7,B,2026-07-21,Present
S1022,Learner 23,7,B,2026-07-22,Present
S1022,Learner 23,7,B,2026-07-23,Present
S1022,Learner 23,7,B,2026-07-24,Present
S1022,Learner 23,7,B,2026-07-27,Present
S1022,Learner 23,7,B,2026-07-28,Present
S1022,Learner 23,7,B,2026-07-29,Present
S1022,Learner 23,7,B,2026-07-30,Present
S1022,Learner 23,7,B,2026-07-31,Present
S1022,Learner 23,7,B,2026-08-03,Present
S1022,Learner 23,7,B,2026-08-04,Present
S1022,Learner 23,7,B,2026-08-05,Present
S1022,Learner 23,7,B,2026-08-06,Present
S1022,Learner 23,7,B,2026-08-07,Present
S1022,Learner 23,7,B,2026-08-10,Present
S1022,Learner 23,7,B,2026-08-11,Present
S1022,Learner 23,7,B,2026-08-12,Present
S1022,Learner 23,7,B,2026-08-13,Present
S1022,Learner 23,7,B,2026-08-14,Present
S1022,Learner 23,7,B,2026-08-17,Present
S1022,Learner 23,7,B,2026-08-18,Present
S1022,Learner 23,7,B,2026-08-19,Present
S1022,Learner 23,7,B,2026-08-20,Present
S1022,Learner 23,7,B,2026-08-21,Present
S1022,Learner 23,7,B,2026-08-24,Present
S1023,Learner 24,8,C,2026-06-26,Present
S1023,Learner 24,8,C,2026-06-29,Present
S1023,Learner 24,8,C,2026-06-30,Present
S1023,Learner 24,8,C,2026-07-01,Present
S1023,Learner 24,8,C,2026-07-02,Present
S1023,Learner 24,8,C,2026-07-03,Present
S1023,Learner 24,8,C,2026-07-06,Present
S1023,Learner 24,8,C,2026-07-07,Present
S1023,Learner 24,8,C,2026-07-08,Present
S1023,Learner 24,8,C,2026-07-09,Present
S1023,Learner 24,8,C,2026-07-10,Present
S1023,Learner 24,8,C,2026-07-13,Present
S1023,Learner 24,8,C,2026-07-14,Present
S1023,Learner 24,8,C,2026-07-15,Present
S1023,Learner 24,8,C,2026-07-16,Present
S1023,Learner 24,8,C,2026-07-17,Present
S1023,Learner 24,8,C,2026-07-20,Present
S1023,Learner 24,8,C,2026-07-21,Present
S1023,Learner 24,8,C,2026-07-22,Present
S1023,Learner 24,8,C,2026-07-23,Present
S1023,Learner 24,8,C,2026-07-24,Present
S1023,Learner 24,8,C,2026-07-27,Present
S1023,Learner 24,8,C,2026-07-28,Present
S1023,Learner 24,8,C,2026-07-29,Present
S1023,Learner 24,8,C,2026-07-30,Present
S1023,Learner 24,8,C,2026-07-31,Unexplained Absence
S1023,Learner 24,8,C,2026-08-03,Present
S1023,Learner 24,8,C,2026-08-04,Present
S1023,Learner 24,8,C,2026-08-05,Present
S1023,Learner 24,8,C,2026-08-06,Present
S1023,Learner 24,8,C,2026-08-07,Present
S1023,Learner 24,8,C,2026-08-10,Present
S1023,Learner 24,8,C,2026-08-11,Present
S1023,Learner 24,8,C,2026-08-12,Present
S1023,Learner 24,8,C,2026-08-13,Present
S1023,Learner 24,8,C,2026-08-14,Present
S1023,Learner 24,8,C,2026-08-17,Present
S1023,Learner 24,8,C,2026-08-18,Present
S1023,Learner 24,8,C,2026-08-19,Present
S1023,Learner 24,8,C,2026-08-20,Present
S1023,Learner 24,8,C,2026-08-21,Present
S1023,Learner 24,8,C,2026-08-24,Present
S1024,Learner 25,6,A,2026-06-26,Absent
S1024,Learner 25,6,A,2026-06-29,Present
S1024,Learner 25,6,A,2026-06-30,Present
S1024,Learner 25,6,A,2026-07-01,Present
S1024,Learner 25,6,A,2026-07-02,Present
S1024,Learner 25,6,A,2026-07-03,Present
S1024,Learner 25,6,A,2026-07-06,Absent
S1024,Learner 25,6,A,2026-07-07,Absent
S1024,Learner 25,6,A,2026-07-08,Present
S1024,Learner 25,6,A,2026-07-09,Present
S1024,Learner 25,6,A,2026-07-10,Present
S1024,Learner 25,6,A,2026-07-13,Absent
S1024,Learner 25,6,A,2026-07-14,Present
S1024,Learner 25,6,A,2026-07-15,Absent
S1024,Learner 25,6,A,2026-07-16,Present
S1024,Learner 25,6,A,2026-07-17,Unexplained Absence
S1024,Learner 25,6,A,2026-07-20,Present
S1024,Learner 25,6,A,2026-07-21,Present
S1024,Learner 25,6,A,2026-07-22,Absent
S1024,Learner 25,6,A,2026-07-23,Unexplained Absence
S1024,Learner 25,6,A,2026-07-24,Unexplained Absence
S1024,Learner 25,6,A,2026-07-27,Present
S1024,Learner 25,6,A,2026-07-28,Absent
S1024,Learner 25,6,A,2026-07-29,Absent
S1024,Learner 25,6,A,2026-07-30,Absent
S1024,Learner 25,6,A,2026-07-31,Absent
S1024,Learner 25,6,A,2026-08-03,Absent
S1024,Learner 25,6,A,2026-08-04,Absent
S1024,Learner 25,6,A,2026-08-05,Present
S1024,Learner 25,6,A,2026-08-06,Present
S1024,Learner 25,6,A,2026-08-07,Unexplained Absence
S1024,Learner 25,6,A,2026-08-10,Unexplained Absence
S1024,Learner 25,6,A,2026-08-11,Present
S1024,Learner 25,6,A,2026-08-12,Present
S1024,Learner 25,6,A,2026-08-13,Unexplained Absence
S1024,Learner 25,6,A,2026-08-14,Unexplained Absence
S1024,Learner 25,6,A,2026-08-17,Unexplained Absence
S1024,Learner 25,6,A,2026-08-18,Unexplained Absence
S1024,Learner 25,6,A,2026-08-19,Absent
S1024,Learner 25,6,A,2026-08-20,Absent
S1024,Learner 25,6,A,2026-08-21,Absent
S1024,Learner 25,6,A,2026-08-24,Absent
S1025,Learner 26,7,B,2026-06-26,Present
S1025,Learner 26,7,B,2026-06-29,Present
S1025,Learner 26,7,B,2026-06-30,Present
S1025,Learner 26,7,B,2026-07-01,Absent
S1025,Learner 26,7,B,2026-07-02,Unexplained Absence
S1025,Learner 26,7,B,2026-07-03,Absent
S1025,Learner 26,7,B,2026-07-06,Unexplained Absence
S1025,Learner 26,7,B,2026-07-07,Present
S1025,Learner 26,7,B,2026-07-08,Present
S1025,Learner 26,7,B,2026-07-09,Present
S1025,Learner 26,7,B,2026-07-10,Absent
S1025,Learner 26,7,B,2026-07-13,Present
S1025,Learner 26,7,B,2026-07-14,Absent
S1025,Learner 26,7,B,2026-07-15,Present
S1025,Learner 26,7,B,2026-07-16,Present
S1025,Learner 26,7,B,2026-07-17,Present
S1025,Learner 26,7,B,2026-07-20,Unexplained Absence
S1025,Learner 26,7,B,2026-07-21,Present
S1025,Learner 26,7,B,2026-07-22,Present
S1025,Learner 26,7,B,2026-07-23,Present
S1025,Learner 26,7,B,2026-07-24,Present
S1025,Learner 26,7,B,2026-07-27,Present
S1025,Learner 26,7,B,2026-07-28,Absent
S1025,Learner 26,7,B,2026-07-29,Present
S1025,Learner 26,7,B,2026-07-30,Absent
S1025,Learner 26,7,B,2026-07-31,Absent
S1025,Learner 26,7,B,2026-08-03,Present
S1025,Learner 26,7,B,2026-08-04,Present
S1025,Learner 26,7,B,2026-08-05,Present
S1025,Learner 26,7,B,2026-08-06,Unexplained Absence
S1025,Learner 26,7,B,2026-08-07,Absent
S1025,Learner 26,7,B,2026-08-10,Present
S1025,Learner 26,7,B,2026-08-11,Unexplained Absence
S1025,Learner 26,7,B,2026-08-12,Unexplained Absence
S1025,Learner 26,7,B,2026-08-13,Present
S1025,Learner 26,7,B,2026-08-14,Present
S1025,Learner 26,7,B,2026-08-17,Absent
S1025,Learner 26,7,B,2026-08-18,Present
S1025,Learner 26,7,B,2026-08-19,Present
S1025,Learner 26,7,B,2026-08-20,Present
S1025,Learner 26,7,B,2026-08-21,Unexplained Absence
S1025,Learner 26,7,B,2026-08-24,Present
S1026,Learner 27,8,C,2026-06-26,Present
S1026,Learner 27,8,C,2026-06-29,Unexplained Absence
S1026,Learner 27,8,C,2026-06-30,Unexplained Absence
S1026,Learner 27,8,C,2026-07-01,Present
S1026,Learner 27,8,C,2026-07-02,Present
S1026,Learner 27,8,C,2026-07-03,Present
S1026,Learner 27,8,C,2026-07-06,Present
S1026,Learner 27,8,C,2026-07-07,Present
S1026,Learner 27,8,C,2026-07-08,Present
S1026,Learner 27,8,C,2026-07-09,Absent
S1026,Learner 27,8,C,2026-07-10,Absent
S1026,Learner 27,8,C,2026-07-13,Present
S1026,Learner 27,8,C,2026-07-14,Present
S1026,Learner 27,8,C,2026-07-15,Present
S1026,Learner 27,8,C,2026-07-16,Unexplained Absence
S1026,Learner 27,8,C,2026-07-17,Unexplained Absence
S1026,Learner 27,8,C,2026-07-20,Present
S1026,Learner 27,8,C,2026-07-21,Present
S1026,Learner 27,8,C,2026-07-22,Absent
S1026,Learner 27,8,C,2026-07-23,Present
S1026,Learner 27,8,C,2026-07-24,Unexplained Absence
S1026,Learner 27,8,C,2026-07-27,Present
S1026,Learner 27,8,C,2026-07-28,Present
S1026,Learner 27,8,C,2026-07-29,Present
S1026,Learner 27,8,C,2026-07-30,Present
S1026,Learner 27,8,C,2026-07-31,Present
S1026,Learner 27,8,C,2026-08-03,Present
S1026,Learner 27,8,C,2026-08-04,Present
S1026,Learner 27,8,C,2026-08-05,Present
S1026,Learner 27,8,C,2026-08-06,Absent
S1026,Learner 27,8,C,2026-08-07,Present
S1026,Learner 27,8,C,2026-08-10,Present
S1026,Learner 27,8,C,2026-08-11,Present
S1026,Learner 27,8,C,2026-08-12,Present
S1026,Learner 27,8,C,2026-08-13,Present
S1026,Learner 27,8,C,2026-08-14,Present
S1026,Learner 27,8,C,2026-08-17,Present
S1026,Learner 27,8,C,2026-08-18,Unexplained Absence
S1026,Learner 27,8,C,2026-08-19,Present
S1026,Learner 27,8,C,2026-08-20,Present
S1026,Learner 27,8,C,2026-08-21,Present
S1026,Learner 27,8,C,2026-08-24,Unexplained Absence
S1027,Learner 28,6,A,2026-06-26,Present
S1027,Learner 28,6,A,2026-06-29,Present
S1027,Learner 28,6,A,2026-06-30,Present
S1027,Learner 28,6,A,2026-07-01,Present
S1027,Learner 28,6,A,2026-07-02,Present
